f_id,f_ori_name,sci_name,edible_portion,alcohol (etanol),"energía, total","grasa, total (lipidos totales)","proteina, total",agua (humedad),carbohidratos,"fibra, dietetica total",ácido graso 22:6 n-3 (ácido docosahexaenóico),ácido graso 20:5 (ácido eicosapentaenóico),ácido graso 12:0 (láurico),ácido graso 14:0 (ácido mirístico),ácido graso 16:0 (ácido palmítico),ácido graso 18:0 (ácido esteárico),ácido graso 18:1 n-9 cis (ácido oléico),ácido graso 18:2,ácido graso 18:3,ácido graso 20:4 n-6  (ácido araquidónico),"ácidos grasos, monoinsaturados totales","ácidos grasos, poliinsaturados totales",ácidos grasos saturados totales,"ácidos grasos, trans totales",colesterol,Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,Vitamina D,Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,"folato, total","equivalentes de niacina, totales",riboflavina,tiamina,Vitamina B-12,"Vitamina B-6, Total",Vitamina C (ácido ascórbico),calcio,"hierro, total",potasio,magnesio,sodio,fósforo,ioduro,"selenio, total",zinc (cinc)
2371,Borraja,Borrago officinalis,0.800000,0,108.52,0.7,1.8,94.4,3.06,BL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.211,0.109,0.17,NA,0,210,13,BL,13,BL,0.15,0.06,0,0.084,35,93,3.3,470,52,80,53,BL,0.9,0.2
2372,"Brécol, hervido",Brassica oleracea var. italica.,1.000000,0,101,0.8,3.1,91.1,1.1,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.4,0.2,NA,0,75,0,1.1,64,1.3,0.05,0.05,0,0.11,44,40,1,170,13,13,57,2,0,0.4
2374,"Pulpo, hervido",,1.000000,0,287.09,0.95,13.39,86.9,1.43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TR,TR,TR,NA,TR,56,0,0,0,2.89,0.03,0.06,0,0,0,30.4,1.53,215.25,30.53,25.3,204.43,0,0,0
2376,Calabacín,Cucurbita pepo,1.000000,0,72,0.2,1.8,94.6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.09,0.04,NA,0,4,0,TR,50,0.56,0.04,0.05,0,0.11,20,19,0.4,230,18,3,31,1,0.2,0.3
2377,"Calabacín, asado",,1.000000,0,74.27,0.39,1.76,93.7,1.76,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.2,0.1,NA,0,5,0,0.06,35.1,0.5,0.02,0.1,0,0.12,14.18,25.5,0.78,352.8,21.56,0.98,44.1,1.99,0.98,0.29
2378,"Calabaza, cruda",Cucurbita pepo,0.700000,0,134.1,0.5,1.2,89.4,5.6,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,TR,0.26,NA,0,34,0,0.1,25,0.1,0.07,TR,0,0.1,12,18,0.4,304,10,1,30,1,0,0.2
2379,Canonigos,Valerianella locusta,0.570000,0,57.3,0.4,1.8,95.6,0.7,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BL,BL,BL,NA,0,442,0,1,0,0.38,0.08,0.065,0,0.25,35,35,2,421,13,4,49,33.5,BL,0.54
2380,Cardo,Cynara cardunculus,0.800000,0,90.7,0.2,1.4,93.9,3.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TR,TR,TR,NA,0,TR,0,0.9,34,0.2,0.03,0.01,0,0.05,1,70,1.5,392,32,220,46,1,0.7,0.2
2381,Cebolla,Allium cepa,1.000000,0,109.225,TR,1.125,91.8,5.3,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TR,TR,TR,NA,0,0,0,0.45,7,0.4,0.03,0.03,0,0.13,6.9,25.4,0.27,162,4.2,3,33,8.9,1.5,0.26
2382,"Cebolla, asada",,1.000000,0,158.87,0.2,1.17,89,7.74,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TR,0.1,0.09,NA,0,1.54,0,0.3,11.48,0.83,0.02,0.1,0,0.16,3.38,24.5,0.29,156.8,3.92,2.94,29.4,2.94,0.98,0.2
2383,"Cebolla, hervida",,1.000000,0,76.8,0.1,0.6,92.6,3.7,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TR,TR,TR,NA,0,0.83,0,0.15,9,0.4,0,0.09,0,0.12,3,19,0.3,90,3,2,16,1,0,0.2
2384,Champiñon,,0.800000,0,109.7,0.3,1.8,91.4,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TR,0.17,0.07,NA,0,0,0,0.12,23,4.6,0.41,0.1,0,0.1,4,9,1,470,14,5,115,3,9,0.1
2385,Champiñones en conserva,,1.000000,0,57.94,0.5,2.25,95.7,0.07,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.17,0.12,NA,0,0,0,0.1,23,1.2,0.19,0.02,0,0.06,1.7,19,0.8,121,15,319,69,2,8.8,0.1
2386,"Col blanca, cruda",odocoileus,1.000000,0,149.58,0.9,4.3,88.1,2.54,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017,0.4899,0.105,NA,0,4,0,1.7,77,2.07,0.25,0.1,0,0.25,37.4,57,1.9,270,31,35,87,4.5,1.4,0.33
2387,"Coliflor, hervida",,1.000000,0,113.79,0.87,2.76,90.6,2.04,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.5,0.2,NA,0,1,0,0.1,35.7,0.91,0.03,0.05,0,0.12,18.23,16.15,0.35,87,9.6,2.9,49.4,0,0,0.35
2388,Endibia,Achicoria de bruselas,0.830000,0,38,0.2,1.1,93.8,0.7,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.13,0.04,NA,0,17,0,1,115,0.31,0.06,0.06,0,0.1,10,39,0.6,205,8,4,25,5.9,2.8,0.3
2389,Ensalada,,1.000000,0,80.06,0.28,1.11,94.34,2.99,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.18,0.06,NA,0,46.87,0,0.56,25.9,1.13,0.05,0.07,0,0.1,16,20.55,0.67,216,7.23,7,26.8,2,0.1,0.19
2390,Escarola,Cichorium endivia,0.640000,0,51.6,0.2,1.6,93.8,1,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.1,0.05,NA,0,73,0,TR,110,0.4,0.09,0.06,0,0.1,10,55,1,327,13,14,37,3,1,0.2
2393,Esparragos blancos en conserva,,1.000000,0,101.2,0.3,1.9,93.4,3.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.14,0.07,NA,0,65,0,1.5,30,0.9,0.1,0.07,0,0.03,15,19,0.7,160,15,236,43,TR,1,0.32
2394,"Espinaca, en conserva",spinacia oleracea,1.000000,0,61.04,0.4,2.2,90.6,0.52,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.18,0.03,NA,0,550,0,0.06,140,0.3,0.06,0.017,0,0.07,14,85,TR,213,63,170,30,2,1,0.5
2395,"Espinaca, hervida",,1.000000,0,91.74,0.49,2.39,93.14,1.94,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TR,TR,TR,NA,0,771,0,1.44,105,1.07,0.18,0.08,0,0.17,23.63,119.7,2.1,458.93,46.4,57,52.25,8.75,TR,0.44
2396,Grelo,Brassica rapa,0.810000,0,47.6,0.2,2.7,93.1,0.1,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.1,0.05,NA,0,1000,0,1,110,0.9,0.2,0.06,0,0.16,40,98,3.1,78,10,7,35,2,0.8,0.4
2397,"Judia verde, hervida",,1.000000,0,348.47,6.79,1.78,85.24,3.94,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98,0.85,0.86,NA,0,46,0,0.58,58.41,1.31,0.09,0.06,0,0.21,21.94,48.47,0.94,243.75,20.81,1.88,41.25,3.75,TR,0.22
2398,Judias verdes en conserva,,1.000000,0,51.606,0.1,1.188,95.6,1.63,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004,0.052,0.023,NA,0,33.3,0,0.05,13,0.55,0.04,0.07,0,0.03,4.3,34,1.3,143,20,249,24,1.4,0.9,0.2
2399,Lechuga,Lactuca sativa,1.000000,0,65.125,0.6,1.125,95.2,1.4,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TR,0.37,0.12,NA,0,8,0,0.51,33.6,0.6,0.07,0.06,0,0.06,12.2,34.7,1,220,8.7,3,28,3,1,0.23
2400,Lombarda,,0.810000,0,92.7,0.18,1.5,92.3,3.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006,0.098,0.036,NA,0,1,0,0.2,39,0.6,0.01,0.02,0,0.09,55,60,0.4,250,9,8,37,2,1,0.1
2401,"Menestra de verduras, congelada",Apium graveolens var. dulce miller,1.000000,0,186.8,0.5,3.3,89.6,6.6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031,0.24,0.098,NA,0,420,0,0.3,52,1.3,0.09,0.12,0,0.11,13,35,0.8,130,16,96,57,1,1,0.4
2402,"Patata, asada",,1.000000,0,859.65,0.1,4.29,47.31,46.06,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002,0.043,0.026,NA,0,1,0,0.04,22,3.065,0.106,0.122,0,0.614,13.5,34,7.04,573,0.616,21,101,2.6,0.7,0.49
2403,"Patata, cruda",Solanum tuberosum,0.810000,0,303.2,0.2,2.2,80.6,15.2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TR,0.11,0.03,NA,0,0,0,0.06,16,1.15,0.04,0.1,0,0.3,19,11,0.7,525,20,15,46,2.6,1.5,0.3
2404,"Patata, hervida",,1.000000,0,313.4,0.2,2.38,79.39,15.62,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TR,0.11,0.05,NA,0,0,0,0.05,8.33,1.07,0.03,0.08,0,0.19,12.15,6.84,0.68,413.25,15.92,7.25,47.5,3.5,1.31,0.24
2405,"Patata, prefrita, congelada",Solanum tuberosum,1.000000,0,1126.63,13.5,4.1,46.1,32.79,3.5,NA,NA,0.036,0.141,5.428,1.098,2.582,0.205,0.026,NA,6.7,4.9,1.2,2.657,0,TR,0,0.9,30,3.1,0.08,0.16,0,0.46,16,15,0.9,710,33,29,120,7,2,0.6
2406,Pepinillos en vinagre,,1.000000,0,65.58,0.1,1.04,91.7,2.6,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002,0.04,0.03,NA,0,13,0,0.16,6,0.2,0.022,0.003,0,0.38,1,30,1.6,110,11,960,30,0,0,0.3
2407,Pepino,Cucumis sativus,1.000000,0,49.6,0.1,0.7,95.7,2,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TR,TR,TR,NA,0,2,0,0.09,13,0.23,0.02,0.02,0,0.04,5,19,0.3,150,12,3,23,0.3,0.8,0.1
2408,"Pimiento morrón, en conserva",Capsicum annuum var. annuum,1.000000,0,123.43,0.4,1.19,91.7,5.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013,0.2,0.1,NA,0,375,0,0.9,11,1.1,0.03,0.01,0,0.31,81,9,0.3,180,14,70,26,0.4,0.3,0.2
2409,"Pimiento rojo, crudo",Capsicum frutescens,0.830000,0,120.8,0.6,1.3,92.2,4.5,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.26,0.14,NA,0,90,0,0.86,23,0.1,0.01,0.04,0,0.3,152,9,0.4,155,8,6,15,0.78,0.1,0.1
2410,"Pimiento, frito",,1.000000,0,84.07,0.2,0.88,93.8,3.63,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.1,0.04,NA,0,59.06,0,0.78,16.25,0.77,0.03,0.04,0,0.19,88.43,11.76,0.49,205.8,13.23,3.92,24.5,TR,TR,0.2
2411,"Puerro, crudo y congelado","Allium porrum, l.",0.350000,0,101.2,0.3,1.6,90.5,3.7,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TR,0.2,TR,NA,0,83,0,0.73,96,0.4,0.04,0.07,0,0.3,18,31,0.9,256,11,12,35,8.6,0.76,0.2
2413,"Puré de patata, en copos",Solanum tuberosum,1.000000,0,1506.05,0.8,8.2,6.42,78.65,6.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.472,0.15,NA,0,0,0,0.1,24,7.583,0.14,0.04,0,0.18,12,89,2.4,1290,69,138,310,2.6,26.3,1.1
2414,"Puré de patatas y champiñones, en copos",,1.000000,0,1620,4.5,10.3,8.3,75.2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TR,0.1,TR,NA,0,3.1,0,0,0,4.7,0.17,0.18,0.02,0.02,27,45.5,2.6,1885.9,94.1,1049.7,161.6,1.8,5.9,1.2
2415,Rábano,Raphanus sativus,0.810000,0,65.5,0.3,0.6,94.8,2.6,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TR,TR,TR,NA,0,2,0,TR,50,0.3,0.04,0.03,0,0.1,23,20,0.8,243,7,12,18,1.2,2,0.2
2416,"Remolacha, en conserva",Beta vulgaris,1.000000,0,123,0.2,1.2,90.5,5.6,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TR,0.1,TR,NA,0,TR,0,TR,2,0.3,0.03,0.02,0,0.04,2.8,19,0.5,190,13,120,17,0.1,TR,0.3
2417,Repollo,Brasica oleracea,0.740000,0,108.3,0.4,1.8,89.3,3.7,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TR,0.3,0.1,NA,0,4,0,0.2,78,0.3,0.02,0.12,0,0.2,49,57,0.6,270,6,16,46,2,1,0.4
2418,Rúcula,Eruca vesicaria,1.000000,0,130.33,0.66,2.58,91.71,3.65,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.049,0.319,0.086,NA,0,596,0,0.43,97,0.305,0.086,0.044,0,0.073,15,160,1.46,369,47,27,52,NA,0.3,0.47
2419,Seta,Agaricus spp,0.800000,0,109.7,0.3,1.8,91.4,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TR,0.17,0.07,NA,0,0,0,0.12,23,4.6,0.41,0.1,0,0.1,4,9,1,325,14,5,74,3,9,0.1
2420,"Seta, plancha",,1.000000,0,54.68,0.49,1.76,92.6,0.39,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.3,0.1,NA,0,0,0,0.12,28.6,2.98,0.26,0.07,0,0.14,0.68,5.88,0.59,313.6,8.82,4.9,78.4,2.94,8.82,0.39
2421,Tomate,Lycopersicum esculentum,0.950000,0,78.5,0.1,0.9,93.9,3.5,1.1,NA,NA,NA,NA,0.027,0.01,0.038,0.122,0.001,NA,TR,0.11,TR,NA,0,82,0,0.89,29,0.8,0.04,0.06,0,0.1,19,11,0.5,236,10,18,22,2.2,0.99,0.2
2422,"Tomate, asado",,1.000000,0,79.04,0.11,0.98,93.99,3.43,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TR,0.11,TR,NA,0,86.95,0,0.87,19.44,1.57,0.03,0.06,0,0.1,17.96,10.39,0.69,245,8.13,5.88,26.46,1.96,0,0.16
2423,"Tomate, maduro, pelado y triturado, enlatado",lycopersicum esculentum l,1.000000,0,151.95,0.5,2.3,90.4,5.55,1.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077,0.202,0.071,NA,0,207,0,0.83,11,0.998,0.058,0.093,0,0.18,9,60,1,1160,32,590,34,2.2,0.6,0.27
2424,"Zanahoria, cruda",,1.000000,0,143.7,0.3,0.8,87.8,7,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.12,0.05,NA,0,1346,0,0.5,30,0.6,0.05,0.1,0,0.2,7,42,0.3,286,10,70,16,6.5,1.3,0.2
2425,Agua de la red,,1.000000,0,0,0,0,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,TR,TR,TR,0,TR,TR,TR,TR,TR
2426,"Agua mineral, mineralización debil",,1.000000,0,0,0,0,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,5,TR,TR,2,1,0,0,TR,0
2427,Aguardiente,,1.000000,34,986,TR,TR,67,TR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,TR,TR,TR,TR,TR,TR,TR,TR,TR
2428,Licor de crema 15-17% vol.,,1.000000,12,1348.5,14.8,0,52.3,20.9,TR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,0.6,8,NA,0.04,180.7,0,0.5,2,0.75,0.06,0.01,0.08,0.01,0.2,16.5,TR,17.4,1.8,80,34.9,TR,0,0.2
2429,Bebida energética,,1.000000,0,19.11,0.08,0.25,98.35,0.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,1.995,8.5,0.575,0.025,1.99,1.9,0,13,0.02,3,3,39,0,0.4,0.2,0
2430,Bebida isotónica,,1.000000,0,134.3,0,0,92.1,7.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0.5,0,0.9,0,0,0,0.1,0,0.8,TR,2.2,5,24,1,1,TR,TR
2431,"Cacao, en polvo, azucarado, bajo en calorías",Theobroma cacao l,1.000000,0,1607,8.1,9.8,13,67.1,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56,0.25,4.47,NA,6,0,0,0.43,15,1.08,1.4,0.267,0,0.318,0,40,4.96,550,208,200,210,3.1,16.7,3.44
